"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSMUSG00000055128.15",0.221017700520405,-0.580069337605267,0.066,0.083,1
"ENSMUSG00000007415.15",0.18001159280492,-0.580462477770657,0.09,0.111,1
"ENSMUSG00000025237.16",0.395002801048127,-0.580825141538735,0.044,0.054,1
"ENSMUSG00000019659.8",1.15083094180668e-07,-0.581729468559705,0.551,0.641,0.00226472021038137
"ENSMUSG00000042369.8",0.508214357085967,-0.582717103134064,0.059,0.066,1
"ENSMUSG00000023089.12",0.0248248541054344,-0.583311712138766,0.202,0.246,1
"ENSMUSG00000035530.13",6.12965064225075e-36,-0.583706425980506,0.967,0.99,1.20625394988853e-31
"ENSMUSG00000029550.11",0.0132670153003577,-0.583966712509383,0.074,0.113,1
"ENSMUSG00000022529.11",0.378076678821823,-0.584538727676608,0.048,0.058,1
"ENSMUSG00000031824.15",0.00558124484157877,-0.584690247276336,0.211,0.272,1
"ENSMUSG00000014592.21",0.0100442906048746,-0.585182005775415,0.079,0.12,1
"ENSMUSG00000040006.13",0.0291528379916203,-0.585508742894708,0.145,0.185,1
"ENSMUSG00000042423.9",0.438307578875655,-0.585882432335127,0.051,0.061,1
"ENSMUSG00000020903.13",0.074754000468249,-0.586035651757547,0.105,0.135,1
"ENSMUSG00000021820.18",0.00735329324719295,-0.58632427184857,0.068,0.111,1
"ENSMUSG00000040225.15",0.0184379282048816,-0.586848804951481,0.099,0.141,1
"ENSMUSG00000036622.15",0.659294679379592,-0.587058699441147,0.05,0.054,1
"ENSMUSG00000051223.14",0.00111550732856329,-0.58757984403206,0.322,0.387,1
"ENSMUSG00000021139.17",0.0296410515679988,-0.58844764181254,0.145,0.186,1
"ENSMUSG00000021687.14",0.135244505683513,-0.588625326812472,0.051,0.071,1
"ENSMUSG00000020238.14",0.372430964407753,-0.589430546826377,0.081,0.093,1
"ENSMUSG00000093798.2",0.317177260756308,-0.589593442219045,0.05,0.062,1
"ENSMUSG00000024400.16",0.334969001398401,-0.589888770531434,0.068,0.081,1
"ENSMUSG00000070003.7",0.297653079262413,-0.591095161777834,0.145,0.16,1
"ENSMUSG00000050373.13",0.0399218657558367,-0.591597864940309,0.029,0.053,1
"ENSMUSG00000028619.15",0.536712206766309,-0.591653827691758,0.059,0.066,1
"ENSMUSG00000053332.13",0.170454662618231,-0.592301180692239,0.169,0.192,1
"ENSMUSG00000030822.15",0.645077792292764,-0.593521410571359,0.059,0.064,1
"ENSMUSG00000055148.7",2.00048625171615e-10,-0.593696771531556,0.713,0.798,3.93675689475222e-06
"ENSMUSG00000069565.12",0.00097426361694661,-0.59411343249957,0.268,0.342,1
"ENSMUSG00000078671.11",0.151645148640225,-0.594346099842181,0.088,0.11,1
"ENSMUSG00000005312.15",0.0552695737109507,-0.597502590672454,0.064,0.093,1
"ENSMUSG00000027506.15",0.467847481097237,-0.597549062898745,0.182,0.187,1
"ENSMUSG00000041231.15",0.0295718559272301,-0.597897124363291,0.156,0.196,1
"ENSMUSG00000028898.15",0.0464060431128171,-0.597943362143111,0.029,0.052,1
"ENSMUSG00000072704.6",0.0464881016363428,-0.598249074901389,0.145,0.18,1
"ENSMUSG00000037669.15",0.455947092120805,-0.598322192975376,0.055,0.064,1
"ENSMUSG00000053205.9",0.00813779115410721,-0.59913834862374,0.057,0.098,1
"ENSMUSG00000024851.14",0.00373311820115477,-0.599775581664125,0.114,0.169,1
"ENSMUSG00000004843.7",0.0280440003227409,-0.599867551812977,0.119,0.159,1
"ENSMUSG00000022270.16",0.0965187073545564,-0.600127748192129,0.11,0.138,1
"ENSMUSG00000041870.16",0.00383533269522588,-0.600289179510998,0.206,0.267,1
"ENSMUSG00000027615.14",0.102394193104883,-0.600556333391718,0.053,0.075,1
"ENSMUSG00000062762.17",0.0292640847797242,-0.600724652768508,0.066,0.099,1
"ENSMUSG00000000131.15",0.0735783937981168,-0.600843303726607,0.077,0.104,1
"ENSMUSG00000035203.16",0.00216256785155199,-0.601313468627664,0.182,0.246,1
"ENSMUSG00000055053.18",0.0627388044217681,-0.601879876985328,0.072,0.1,1
"ENSMUSG00000089917.7",0.0291369786580862,-0.601989264401676,0.085,0.121,1
"ENSMUSG00000025971.6",0.298043053652907,-0.602027226850531,0.051,0.064,1
"ENSMUSG00000015961.8",0.203358574609261,-0.602095268131947,0.147,0.165,1
"ENSMUSG00000032602.6",0.110334020740908,-0.602239282765386,0.085,0.109,1
"ENSMUSG00000052748.14",0.260101155645384,-0.602439575192172,0.055,0.07,1
"ENSMUSG00000025903.14",0.0134218506959421,-0.603193240939883,0.259,0.304,1
"ENSMUSG00000024122.16",0.141735851502524,-0.603951188435888,0.075,0.097,1
"ENSMUSG00000048175.13",0.132724357108646,-0.606186548694266,0.083,0.105,1
"ENSMUSG00000014668.15",0.200166103940581,-0.606395752633812,0.081,0.099,1
"ENSMUSG00000051730.15",0.228223217189071,-0.606800395518819,0.044,0.058,1
"ENSMUSG00000029066.12",3.97429622728391e-05,-0.606987293172442,0.322,0.414,0.782101754567201
"ENSMUSG00000024213.14",0.0694838364034629,-0.608162290724691,0.051,0.076,1
"ENSMUSG00000108218.2",0.229253121519152,-0.609382991614086,0.077,0.093,1
"ENSMUSG00000061032.9",0.00343424629089168,-0.610360268332788,0.114,0.171,1
"ENSMUSG00000099966.1",0.233559242800591,-0.61050542751866,0.051,0.066,1
"ENSMUSG00000027599.9",0.269015268064505,-0.610922318036645,0.066,0.081,1
"ENSMUSG00000055013.16",0.664478961178043,-0.610977598952764,0.05,0.054,1
"ENSMUSG00000052305.6",2.39269580335726e-14,-0.611476812871823,0.882,0.908,4.70858607142676e-10
"ENSMUSG00000081534.3",0.0759317366368892,-0.611496766254008,0.099,0.128,1
"ENSMUSG00000030982.19",0.233757078151842,-0.611712501772771,0.042,0.056,1
"ENSMUSG00000027109.16",0.0465970144184954,-0.613205271888745,0.167,0.205,1
"ENSMUSG00000028560.11",0.0780811444193231,-0.614077458049049,0.062,0.088,1
"ENSMUSG00000058427.10",0.00604341721640029,-0.614139522783327,0.031,0.065,1
"ENSMUSG00000005198.15",0.0495093863781149,-0.615291618193424,0.042,0.067,1
"ENSMUSG00000022436.16",0.0290285920142421,-0.615384983543135,0.147,0.187,1
"ENSMUSG00000048100.13",0.014581997300397,-0.615635068048284,0.112,0.157,1
"ENSMUSG00000071076.6",0.00018227000223717,-0.615789332686508,0.281,0.366,1
"ENSMUSG00000025017.10",0.164611864060278,-0.615874973605825,0.11,0.132,1
"ENSMUSG00000074088.6",0.0211407294020655,-0.616261748835964,0.099,0.14,1
"ENSMUSG00000055670.14",0.149536976641935,-0.616515836138975,0.048,0.066,1
"ENSMUSG00000028407.4",8.62645524329408e-05,-0.616610726257353,0.072,0.141,1
"ENSMUSG00000043964.14",0.228918011019774,-0.617325167749836,0.042,0.056,1
"ENSMUSG00000029017.13",0.156228921271998,-0.617856868024949,0.053,0.072,1
"ENSMUSG00000034349.14",0.189119274304637,-0.618305451083396,0.162,0.182,1
"ENSMUSG00000037824.6",0.192593471542806,-0.619671327229925,0.114,0.134,1
"ENSMUSG00000033192.5",0.0134742260280591,-0.620289754985351,0.188,0.233,1
"ENSMUSG00000091337.3",0.0553397524088152,-0.62034671206104,0.055,0.082,1
"ENSMUSG00000026159.13",0.130425549243501,-0.620355015070642,0.037,0.054,1
"ENSMUSG00000025580.15",0.0831878365752462,-0.620429082781949,0.138,0.168,1
"ENSMUSG00000034674.18",0.0631521612070644,-0.621226782086085,0.101,0.132,1
"ENSMUSG00000071796.13",0.00465599671353876,-0.62199233188071,0.175,0.232,1
"ENSMUSG00000055436.18",0.00862747200658833,-0.622315902299145,0.153,0.202,1
"ENSMUSG00000024604.7",0.191023248570643,-0.622755319838122,0.096,0.116,1
"ENSMUSG00000053754.14",0.246986253168652,-0.623508389687577,0.057,0.072,1
"ENSMUSG00000053040.13",0.266617060247418,-0.623715360863883,0.099,0.114,1
"ENSMUSG00000117662.1",0.309482342938457,-0.62472377881821,0.04,0.052,1
"ENSMUSG00000017760.16",0.411489010284171,-0.625355853513566,0.066,0.076,1
"ENSMUSG00000026027.13",0.349220889287758,-0.626184484436777,0.083,0.097,1
"ENSMUSG00000002058.13",1.20410633201387e-08,-0.626366134730903,0.509,0.635,0.000236956085077009
"ENSMUSG00000033174.17",0.347587532009116,-0.626381993887219,0.072,0.084,1
"ENSMUSG00000071180.5",0.0957951231247128,-0.62668759800113,0.132,0.159,1
"ENSMUSG00000021816.11",0.152387237857861,-0.626692038244864,0.066,0.086,1
"ENSMUSG00000004934.14",0.114752257458622,-0.626778364631178,0.072,0.094,1
"ENSMUSG00000000157.16",0.0101303591344224,-0.626836529472522,0.2,0.253,1
"ENSMUSG00000038013.14",0.356980767417929,-0.626839092627113,0.042,0.053,1
"ENSMUSG00000031358.17",0.016726830354343,-0.627023766868831,0.059,0.094,1
"ENSMUSG00000031781.14",0.0385914444369921,-0.627185681730226,0.094,0.128,1
"ENSMUSG00000059447.13",0.244602751537046,-0.627489910755569,0.107,0.123,1
"ENSMUSG00000055065.7",0.228205584629317,-0.628232327226004,0.114,0.132,1
"ENSMUSG00000030557.17",0.215732415015861,-0.628233084056093,0.074,0.091,1
"ENSMUSG00000029388.14",0.210193315339685,-0.628531892694168,0.037,0.051,1
"ENSMUSG00000025155.15",0.210661563050417,-0.628546493791439,0.053,0.07,1
"ENSMUSG00000031878.18",0.357451009781598,-0.629074840209437,0.061,0.072,1
"ENSMUSG00000020392.8",0.059572127166989,-0.629125502247911,0.075,0.104,1
"ENSMUSG00000038712.16",0.475299310437483,-0.630507056570376,0.081,0.09,1
"ENSMUSG00000015023.7",0.241781806107819,-0.632166358444855,0.04,0.054,1
"ENSMUSG00000030272.15",0.0462686435034156,-0.632334221460187,0.059,0.088,1
"ENSMUSG00000063171.4",0.0096521359988657,-0.632593950862445,0.075,0.118,1
"ENSMUSG00000036181.2",0.100154703865774,-0.632610119048344,0.092,0.118,1
"ENSMUSG00000014633.15",0.275069314881752,-0.632817348692392,0.05,0.063,1
"ENSMUSG00000028672.13",0.120085681284747,-0.633964649097593,0.176,0.2,1
"ENSMUSG00000026516.8",0.0334575974277995,-0.634129310081686,0.037,0.063,1
"ENSMUSG00000020954.16",0.427777173313593,-0.634671643826303,0.044,0.053,1
"ENSMUSG00000069919.7",6.145583214951e-07,-0.63479305723517,0.575,0.644,0.0120938932087021
"ENSMUSG00000040731.13",0.0121526952703118,-0.634867975678662,0.224,0.268,1
"ENSMUSG00000036977.8",0.736396847926358,-0.635811522941409,0.05,0.053,1
"ENSMUSG00000010054.4",0.0714163092342855,-0.6374120730093,0.055,0.08,1
"ENSMUSG00000032965.11",0.108012680222707,-0.639285783588759,0.044,0.064,1
"ENSMUSG00000027940.18",7.0811822243672e-17,-0.639597066654638,0.765,0.855,1.39350584993322e-12
"ENSMUSG00000032501.9",0.00281086303025993,-0.64064132512586,0.233,0.294,1
"ENSMUSG00000003200.10",0.0706172387809058,-0.640770453184317,0.064,0.091,1
"ENSMUSG00000063412.4",0.0613021625264249,-0.642062179059027,0.114,0.146,1
"ENSMUSG00000024208.16",0.0224703835413643,-0.64222928720102,0.149,0.193,1
"ENSMUSG00000045867.10",0.00919443162387048,-0.64340770099057,0.024,0.053,1
"ENSMUSG00000021482.10",0.0118839360116852,-0.644000900515159,0.059,0.098,1
"ENSMUSG00000020611.14",0.00152304241164888,-0.64400093814464,0.173,0.241,1
"ENSMUSG00000019158.9",0.00641216040507869,-0.64413421578253,0.256,0.301,1
"ENSMUSG00000075376.10",0.0876339670561558,-0.647366027440187,0.053,0.076,1
"ENSMUSG00000026116.11",0.0989374223694552,-0.647720387288708,0.051,0.073,1
"ENSMUSG00000003660.10",0.276994925531229,-0.649988145103924,0.064,0.079,1
"ENSMUSG00000021557.15",0.526463598458815,-0.651658352460411,0.048,0.055,1
"ENSMUSG00000029446.14",0.098352810377637,-0.652513657554324,0.04,0.061,1
"ENSMUSG00000023087.15",4.13158228300339e-12,-0.653013371386999,0.702,0.81,8.13054077472238e-08
"ENSMUSG00000067017.5",0.0722452073005978,-0.653624468825061,0.127,0.157,1
"ENSMUSG00000040025.17",0.240262146030925,-0.655513428772856,0.081,0.098,1
"ENSMUSG00000057176.4",3.54393387364626e-05,-0.655612611308203,0.086,0.167,0.697410746994847
"ENSMUSG00000032199.13",0.0884775067620238,-0.656121957148305,0.075,0.101,1
"ENSMUSG00000025958.14",0.176800781250126,-0.656606730814172,0.053,0.071,1
"ENSMUSG00000025381.3",0.219770156016493,-0.65768921403142,0.099,0.117,1
"ENSMUSG00000097333.7",0.557829524155734,-0.657964754321631,0.05,0.056,1
"ENSMUSG00000062202.14",0.213965433516983,-0.658332087212737,0.046,0.061,1
"ENSMUSG00000039163.10",0.652484349828674,-0.659677392570357,0.055,0.059,1
"ENSMUSG00000037992.16",0.29705450162587,-0.659777957153521,0.059,0.072,1
"ENSMUSG00000004394.12",0.14606472159021,-0.660328444153557,0.059,0.079,1
"ENSMUSG00000000078.7",0.00259860419475142,-0.660950053562086,0.366,0.425,1
"ENSMUSG00000030868.6",0.159302357543238,-0.662006523829723,0.064,0.084,1
"ENSMUSG00000037661.14",0.0917722620655572,-0.662495574924093,0.079,0.104,1
"ENSMUSG00000025571.13",0.00995186520881202,-0.662859290499227,0.134,0.183,1
"ENSMUSG00000031337.16",0.412424874392614,-0.663007759536688,0.061,0.071,1
"ENSMUSG00000021428.9",0.165309579797666,-0.663403729428588,0.138,0.158,1
"ENSMUSG00000070476.10",0.13679936838289,-0.666185321565826,0.037,0.054,1
"ENSMUSG00000094446.1",0.587918965530194,-0.666434853096848,0.064,0.071,1
"ENSMUSG00000044792.7",0.370359491310992,-0.666976224449708,0.108,0.121,1
"ENSMUSG00000019977.16",0.398970618191845,-0.667861175725509,0.048,0.057,1
"ENSMUSG00000030850.17",0.139028837765142,-0.667880976308157,0.07,0.091,1
"ENSMUSG00000033004.16",0.0503680881605731,-0.668749279921934,0.092,0.123,1
"ENSMUSG00000022914.17",0.0684428011759221,-0.669596485950454,0.031,0.052,1
"ENSMUSG00000062908.12",0.00411332801721703,-0.670978516089626,0.096,0.147,1
"ENSMUSG00000020705.6",0.354573403590495,-0.671156868582387,0.057,0.068,1
"ENSMUSG00000080859.1",0.582215543434348,-0.671165311532772,0.051,0.045,1
"ENSMUSG00000029209.15",0.00135549088021479,-0.672348160266588,0.05,0.098,1
"ENSMUSG00000061313.8",0.184126332012172,-0.672600276892855,0.055,0.073,1
"ENSMUSG00000021500.17",0.0733258636531049,-0.673103432216078,0.103,0.132,1
"ENSMUSG00000002428.12",0.221409865238135,-0.673257997667386,0.037,0.051,1
"ENSMUSG00000044224.16",0.138676678597341,-0.673952735417268,0.05,0.068,1
"ENSMUSG00000070426.12",0.0950429070172996,-0.674216235855372,0.039,0.058,1
"ENSMUSG00000020130.9",0.377237315653816,-0.674388830718845,0.062,0.073,1
"ENSMUSG00000074405.8",0.366959041042548,-0.676010182516897,0.051,0.063,1
"ENSMUSG00000022807.9",0.397668377213981,-0.676409215397111,0.057,0.067,1
"ENSMUSG00000034621.14",0.247743404176959,-0.676660980571224,0.05,0.064,1
"ENSMUSG00000062822.8",0.23732081845851,-0.677312191360081,0.092,0.108,1
"ENSMUSG00000051439.7",0.00107103906623855,-0.677372130269483,0.167,0.238,1
"ENSMUSG00000026743.16",0.00287503420261566,-0.678072040640139,0.077,0.128,1
"ENSMUSG00000044018.3",0.0715569202833471,-0.679076720136679,0.046,0.068,1
"ENSMUSG00000030960.16",0.171928974100902,-0.679277884856248,0.044,0.061,1
"ENSMUSG00000030057.15",0.000160920265350589,-0.679307376194851,0.292,0.37,1
"ENSMUSG00000029265.4",0.0819271585682899,-0.679693376298241,0.068,0.093,1
"ENSMUSG00000031917.12",0.162989378308589,-0.679870824766442,0.059,0.077,1
"ENSMUSG00000028988.13",0.000132842545309893,-0.681827905765058,0.228,0.315,1
"ENSMUSG00000027035.10",0.464300320354511,-0.683204087990384,0.053,0.062,1
"ENSMUSG00000036478.8",3.69368052350809e-09,-0.6835715317185,0.542,0.651,7.26879390221157e-05
"ENSMUSG00000019132.11",0.00646603439404492,-0.684812440799064,0.195,0.246,1
"ENSMUSG00000101856.1",0.107665469334283,-0.68601007976475,0.112,0.138,1
"ENSMUSG00000032116.18",0.0208688353141352,-0.686273240132733,0.077,0.113,1
"ENSMUSG00000003778.14",0.326008136261332,-0.688592092207801,0.055,0.067,1
"ENSMUSG00000116875.1",0.214343651080635,-0.688688392209365,0.051,0.067,1
"ENSMUSG00000066315.9",0.238415371988221,-0.689153734188678,0.09,0.109,1
"ENSMUSG00000066595.9",0.0489929896810807,-0.691599789107718,0.04,0.065,1
"ENSMUSG00000012483.4",0.0164203347728525,-0.691727932287098,0.092,0.132,1
"ENSMUSG00000063904.4",0.0089941415967621,-0.692561674950801,0.103,0.15,1
"ENSMUSG00000041408.18",0.0497628201486352,-0.693550183958259,0.132,0.167,1
"ENSMUSG00000039988.14",0.560553365168194,-0.694245850753029,0.055,0.062,1
"ENSMUSG00000020522.13",0.300681916097927,-0.697602366034336,0.042,0.054,1
"ENSMUSG00000078572.3",0.0344490482690348,-0.698158441685582,0.127,0.164,1
"ENSMUSG00000008318.10",0.00799566131811874,-0.698221855250948,0.081,0.126,1
"ENSMUSG00000025060.15",0.240297869593416,-0.698235156178144,0.059,0.074,1
"ENSMUSG00000042790.16",0.0349650305361883,-0.699871524810725,0.039,0.065,1
"ENSMUSG00000021027.17",0.12695282642357,-0.699877222970204,0.055,0.075,1
"ENSMUSG00000031711.7",0.274228769020205,-0.70105190852388,0.055,0.068,1
"ENSMUSG00000029823.16",7.03994710343903e-07,-0.702735580566525,0.322,0.437,0.0138539119048577
"ENSMUSG00000038324.13",0.000910557508666889,-0.702876712959218,0.125,0.193,1
"ENSMUSG00000026889.12",0.136731159867275,-0.703393525533723,0.114,0.137,1
"ENSMUSG00000028771.13",0.18242295517426,-0.705134709442172,0.088,0.108,1
"ENSMUSG00000021811.7",0.37450464734959,-0.705422869166515,0.057,0.046,1
"ENSMUSG00000033020.7",0.0284771939192705,-0.706272248756222,0.116,0.156,1
"ENSMUSG00000024902.5",0.114621841543182,-0.70639816804737,0.037,0.055,1
"ENSMUSG00000027679.13",0.0129335698594961,-0.706429374846391,0.156,0.203,1
"ENSMUSG00000047989.11",0.0783756743433489,-0.706796201402593,0.096,0.123,1
"ENSMUSG00000021102.4",0.0262128369538271,-0.707969972554907,0.108,0.148,1
"ENSMUSG00000024491.16",0.126420460698983,-0.708221778161444,0.092,0.116,1
"ENSMUSG00000028577.13",0.0195181795378266,-0.708831405334956,0.07,0.105,1
"ENSMUSG00000046897.17",0.0932534227425934,-0.709254731389855,0.035,0.054,1
"ENSMUSG00000097378.8",7.70143276767906e-12,-0.709618942583578,0.57,0.684,1.51556495435156e-07
"ENSMUSG00000038762.15",0.054495573937643,-0.710111673873856,0.039,0.062,1
"ENSMUSG00000026154.4",0.0677700785612885,-0.710938003609688,0.039,0.061,1
"ENSMUSG00000028312.19",0.9832840555732,-0.711702920284788,0.061,0.061,1
"ENSMUSG00000018040.9",0.0234027050450665,-0.712032788295823,0.051,0.083,1
"ENSMUSG00000037049.9",0.94080145204399,-0.713072664096234,0.053,0.053,1
"ENSMUSG00000004945.15",0.13685285718918,-0.715306682746038,0.09,0.112,1
"ENSMUSG00000061111.8",0.00295032227744157,-0.717409114007353,0.171,0.229,1
"ENSMUSG00000022905.12",0.108098434472471,-0.718068356469831,0.037,0.055,1
"ENSMUSG00000032580.12",7.46512114141151e-05,-0.719163433814837,0.219,0.303,1
"ENSMUSG00000024181.9",0.0589741776272094,-0.720274833196697,0.121,0.153,1
"ENSMUSG00000026064.16",3.85086895228858e-05,-0.720958936229828,0.287,0.378,0.75781250112087
"ENSMUSG00000117310.2",3.85086895228858e-05,-0.720958936229828,0.287,0.378,0.75781250112087
"ENSMUSG00000028670.14",0.0129826811839138,-0.721221739811143,0.165,0.211,1
"ENSMUSG00000081974.3",0.112417321695749,-0.721409749366543,0.048,0.068,1
"ENSMUSG00000035949.15",0.0567319178360636,-0.722448957476877,0.154,0.186,1
"ENSMUSG00000042548.14",0.0523986554310269,-0.722792932290551,0.068,0.097,1
"ENSMUSG00000074813.14",1.32567264080618e-05,-0.724041201738916,0.32,0.411,0.260879118984249
"ENSMUSG00000015165.16",0.0038408868132405,-0.724245994095053,0.184,0.239,1
"ENSMUSG00000025371.12",0.211522936921934,-0.724487249978735,0.081,0.099,1
"ENSMUSG00000001416.13",0.143318510109533,-0.724942489009377,0.057,0.076,1
"ENSMUSG00000069020.9",0.198576310673335,-0.72646931876461,0.044,0.059,1
"ENSMUSG00000031667.16",8.10683170662073e-05,-0.726490756487987,0.072,0.14,1
"ENSMUSG00000059878.12",0.113083402413794,-0.726703378708583,0.037,0.055,1
"ENSMUSG00000062691.10",0.0991117719764796,-0.728167482056374,0.064,0.088,1
"ENSMUSG00000026034.17",0.000157752301768815,-0.729846032390637,0.235,0.321,1
"ENSMUSG00000041852.15",0.0773030687156802,-0.730683111416615,0.042,0.064,1
"ENSMUSG00000030533.16",0.0201735628473819,-0.731503939928077,0.029,0.056,1
"ENSMUSG00000028552.13",0.265872821743705,-0.732637227294248,0.107,0.122,1
"ENSMUSG00000002147.18",0.0191762759952723,-0.73316064737815,0.097,0.138,1
"ENSMUSG00000021840.17",0.0482163581882615,-0.733874204159219,0.064,0.093,1
"ENSMUSG00000000594.7",0.00411015234700593,-0.734886154373954,0.037,0.074,1
"ENSMUSG00000002504.15",0.141646947652037,-0.735073210867449,0.05,0.068,1
"ENSMUSG00000037451.8",0.0136366532663879,-0.737246665804885,0.068,0.107,1
"ENSMUSG00000041235.12",0.0942213335116276,-0.738772327709494,0.108,0.135,1
"ENSMUSG00000050428.7",0.474272135214028,-0.739393033755656,0.046,0.054,1
"ENSMUSG00000026281.15",0.0105600961582693,-0.739702173592718,0.108,0.154,1
"ENSMUSG00000047514.6",0.015313892615003,-0.741250130374291,0.099,0.14,1
"ENSMUSG00000002997.15",0.160767379183371,-0.742821110957126,0.046,0.063,1
"ENSMUSG00000042198.12",0.00835657675665867,-0.742893135979786,0.112,0.158,1
"ENSMUSG00000052419.7",0.00110971507372223,-0.744297684958258,0.186,0.248,1
"ENSMUSG00000027030.15",0.0153774578939244,-0.744542261717999,0.127,0.169,1
"ENSMUSG00000005481.18",0.0833197355224474,-0.744685311621985,0.105,0.131,1
"ENSMUSG00000000581.8",2.11434709681269e-08,-0.746551725947869,0.373,0.489,0.00041608236518177
"ENSMUSG00000036499.9",0.314775373752699,-0.746558315235184,0.04,0.052,1
"ENSMUSG00000078193.2",0.390790843406585,-0.747175818725182,0.162,0.176,1
"ENSMUSG00000043036.13",0.214029114642064,-0.74738050546984,0.064,0.081,1
"ENSMUSG00000024787.14",0.0301174779927524,-0.747741864391143,0.033,0.058,1
"ENSMUSG00000053641.9",0.136412325501964,-0.747764556151565,0.103,0.126,1
